0.296 252.492 100 -0.0587011 0.315567 150.831 152.492 0.428281 -0.0249817 1.22696 
0.297 252.416 100 -0.0587602 0.316587 150.805 152.416 0.42819 -0.0246753 1.22709 
0.298 252.341 100 -0.0588186 0.317606 150.78 152.341 0.428101 -0.0243726 1.22722 
0.299 252.267 100 -0.0588763 0.318625 150.756 152.267 0.428012 -0.0240735 1.22735 
0.3 252.194 100 -0.0589332 0.319644 150.731 152.194 0.427925 -0.0237781 1.22748 
0.301 252.122 100 -0.0589895 0.320663 150.707 152.122 0.427839 -0.0234863 1.22761 
0.302 252.051 100 -0.0590451 0.321682 150.684 152.051 0.427754 -0.023198 1.22773 
0.303 251.98 100 -0.0591 0.3227 150.66 151.98 0.42767 -0.0229133 1.22785 
0.304 251.911 100 -0.0591542 0.323718 150.637 151.911 0.427588 -0.022632 1.22797 
0.305 251.842 100 -0.0592078 0.324736 150.614 151.842 0.427506 -0.0223541 1.22809 
0.306 251.774 100 -0.0592606 0.325754 150.591 151.774 0.427425 -0.0220796 1.22821 
0.307 251.707 100 -0.0593129 0.326771 150.569 151.707 0.427346 -0.0218084 1.22833 
0.308 251.641 100 -0.0593645 0.327788 150.547 151.641 0.427267 -0.0215406 1.22844 
0.309 251.576 100 -0.0594155 0.328805 150.525 151.576 0.42719 -0.021276 1.22855 
0.31 251.511 100 -0.0594658 0.329822 150.504 151.511 0.427113 -0.0210146 1.22867 
0.311 251.447 100 -0.0595155 0.330839 150.482 151.447 0.427038 -0.0207564 1.22878 
0.312 251.385 100 -0.0595646 0.331855 150.462 151.385 0.426963 -0.0205014 1.22889 
0.313 251.322 100 -0.0596131 0.332871 150.441 151.322 0.42689 -0.0202495 1.22899 
0.314 251.261 100 -0.059661 0.333887 150.42 151.261 0.426817 -0.0200006 1.2291 
0.315 251.2 100 -0.0597083 0.334903 150.4 151.2 0.426745 -0.0197548 1.22921 
0.316 251.141 100 -0.0597551 0.335918 150.38 151.141 0.426675 -0.0195119 1.22931 
0.317 251.082 100 -0.0598012 0.336934 150.361 151.082 0.426605 -0.0192721 1.22941 
0.318 251.023 100 -0.0598468 0.337949 150.341 151.023 0.426536 -0.0190351 1.22952 
0.319 250.966 100 -0.0598918 0.338964 150.322 150.966 0.426468 -0.0188011 1.22962 
0.32 250.909 100 -0.0599363 0.339979 150.303 150.909 0.426401 -0.0185699 1.22972 
0.321 250.853 100 -0.0599802 0.340993 150.284 150.853 0.426334 -0.0183415 1.22981 
0.322 250.797 100 -0.0600236 0.342008 150.266 150.797 0.426269 -0.0181159 1.22991 
0.323 250.742 100 -0.0600664 0.343022 150.247 150.742 0.426204 -0.0178931 1.23001 
0.324 250.688 100 -0.0601088 0.344036 150.229 150.688 0.42614 -0.017673 1.2301 
0.325 250.635 100 -0.0601506 0.34505 150.212 150.635 0.426077 -0.0174555 1.23019 
0.326 250.582 100 -0.0601918 0.346064 150.194 150.582 0.426015 -0.0172408 1.23028 
0.327 250.53 100 -0.0602326 0.347078 150.177 150.53 0.425954 -0.0170286 1.23038 
0.328 250.478 100 -0.0602729 0.348091 150.159 150.478 0.425893 -0.0168191 1.23047 
0.329 250.428 100 -0.0603126 0.349104 150.143 150.428 0.425833 -0.0166121 1.23055 
